Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Kim Long Trục Lộc Dục Huyết Khôi	4620	4	9	1061	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4621	4	9	1063	10	4	1	8	1	7											
Kim Long Trục Lộc Dục Huyết Khôi	4622	4	9	1065	10	4	1	8	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4623	4	3	931	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4624	4	3	933	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4625	4	3	935	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4626	4	3	937	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4627	4	3	939	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4628	4	3	932	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4629	4	3	934	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4630	4	3	936	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4631	4	3	938	10	4	1	7	1	7											
Kim Long Thủy Hoàng Nghịch Thế Khải	4632	4	3	940	10	4	1	7	1	7											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4633	4	8	1096	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4634	4	8	1098	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4635	4	8	1100	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4636	4	8	1102	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4637	4	8	1104	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4638	4	8	1097	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4639	4	8	1099	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4640	4	8	1101	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4641	4	8	1103	10	4	1	5	2	4											
Kim Long Trục Lộc Dục Huyết Triền Yêu	4642	4	8	1105	10	4	1	5	2	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4643	4	10	1076	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4644	4	10	1078	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4645	4	10	1080	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4646	4	10	1082	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4647	4	10	1084	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4648	4	10	1086	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4649	4	10	1088	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4650	4	10	1090	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4651	4	10	1092	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4652	4	10	1094	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4653	4	10	1077	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4654	4	10	1079	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4655	4	10	1081	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4656	4	10	1083	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4657	4	10	1085	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4658	4	10	1087	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4659	4	10	1089	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4660	4	10	1091	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4661	4	10	1093	10	4	1	5	8	4											
Kim Long Thủy Hoàng Nghịch Thế Uyển	4662	4	10	1095	10	4	1	5	8	4											
Kim Long Vũ Uy Cô Thành Lữ	4663	4	7	1066	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4664	4	7	1068	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4665	4	7	1070	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4666	4	7	1072	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4667	4	7	1074	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4668	4	7	1067	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4669	4	7	1069	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4670	4	7	1071	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4671	4	7	1073	10	4	1	10	1	4											
Kim Long Vũ Uy Cô Thành Lữ	4672	4	7	1075	10	4	1	10	1	4											
Kim Long Trục Lộc Dục Huyết Liên	4673	4	5	951	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4674	4	5	953	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4675	4	5	955	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4676	4	5	957	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4677	4	5	959	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4678	4	5	950	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4679	4	5	952	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4680	4	5	954	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4681	4	5	956	10	4	1	5	5	4											
Kim Long Trục Lộc Dục Huyết Liên	4682	4	5	958	10	4	1	5	5	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4683	4	4	1036	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4684	4	4	1037	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4685	4	4	1038	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4686	4	4	1039	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4687	4	4	1040	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4688	4	4	1041	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4689	4	4	1042	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4690	4	4	1043	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4691	4	4	1044	10	4	1	11	1	4											
Kim Long Vũ Uy Cô Thành Giới Chỉ	4692	4	4	1045	10	4	1	11	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4693	4	11	1046	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4694	4	11	1047	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4695	4	11	1048	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4696	4	11	1049	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4697	4	11	1050	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4698	4	11	1051	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4699	4	11	1052	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4700	4	11	1053	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4701	4	11	1054	10	4	1	12	1	4											
Kim Long Thủy Hoàng Nghịch Thế Bội	4702	4	11	1055	10	4	1	12	1	4											
Kim Long Vũ Uy Cô Thành Cẩm Hà Phù	4703	4	6	1016	10	4	1	5	4	6											
Kim Long Vũ Uy Cô Thành Cẩm Hà Phù	4704	4	6	1017	10	4	1	5	4	6											
Kim Long Vũ Uy Cô Thành Cẩm Hà Phù	4705	4	6	1018	10	4	1	5	4	6											
Kim Long Vũ Uy Cô Thành Cẩm Hà Phù	4706	4	6	1019	10	4	1	5	4	6											
Kim Long Vũ Uy Cô Thành Cẩm Hà Phù	4707	4	6	1020	10	4	1	5	4	6											
Vũ Khí Khinh Sa-Kim	4708	2	1	1467	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4709	2	1	1468	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4710	2	1	1469	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4711	2	1	1470	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4712	2	1	1511	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4713	2	1	1512	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4714	2	1	1513	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4715	2	1	1514	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4716	2	1	1515	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4717	2	1	1516	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4718	2	1	1517	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4719	2	1	1518	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4720	2	1	1519	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4721	2	1	1520	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4722	2	2	1473	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Kim	4723	2	2	1477	10	1	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4724	2	1	1471	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4725	2	1	1472	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4726	2	1	1485	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4727	2	1	1486	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4728	2	2	1469	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4729	2	2	1470	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4730	2	1	1521	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4731	2	1	1522	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4732	2	1	1523	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4733	2	1	1524	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4734	2	1	1525	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4735	2	1	1526	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4736	2	1	1527	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4737	2	1	1528	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4738	2	1	1529	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Mộc	4739	2	1	1530	10	2	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4740	2	1	1473	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4741	2	1	1474	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4742	2	1	1475	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4743	2	1	1476	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4744	2	2	1474	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4745	2	2	1478	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4746	2	1	1531	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4747	2	1	1532	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4748	2	1	1533	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4749	2	1	1534	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4750	2	1	1535	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4751	2	1	1536	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4752	2	1	1537	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4753	2	1	1538	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4754	2	1	1539	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Thủy	4755	2	1	1540	10	3	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4756	2	1	1477	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4757	2	1	1478	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4758	2	1	1479	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4759	2	1	1480	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4760	2	2	1475	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4761	2	2	1479	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4762	2	1	1541	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4763	2	1	1542	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4764	2	1	1543	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4765	2	1	1544	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4766	2	1	1545	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4767	2	1	1546	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4768	2	1	1547	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4769	2	1	1548	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4770	2	1	1549	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Hỏa	4771	2	1	1550	10	4	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4772	2	1	1481	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4773	2	1	1482	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4774	2	1	1483	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4775	2	1	1484	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4776	2	2	1476	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4777	2	2	1480	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4778	2	1	1551	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4779	2	1	1552	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4780	2	1	1553	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4781	2	1	1554	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4782	2	1	1555	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4783	2	1	1556	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4784	2	1	1557	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4785	2	1	1558	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4786	2	1	1559	10	5	1	9	2	4											
Vũ Khí Khinh Sa-Thổ	4787	2	1	1560	10	5	1	9	2	4											
Vũ Khí Thần Sa-Kim	4788	2	1	1489	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4789	2	1	1490	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4790	2	1	1491	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4791	2	1	1492	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4792	2	1	1561	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4793	2	1	1562	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4794	2	1	1563	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4795	2	1	1564	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4796	2	1	1565	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4797	2	1	1566	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4798	2	1	1567	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4799	2	1	1568	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4800	2	1	1569	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4801	2	1	1570	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4802	2	2	1481	10	1	1	9	2	5											
Vũ Khí Thần Sa-Kim	4803	2	2	1485	10	1	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4804	2	1	1493	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4805	2	1	1494	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4806	2	1	1507	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4807	2	1	1508	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4808	2	2	1471	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4809	2	2	1472	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4810	2	1	1571	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4811	2	1	1572	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4812	2	1	1573	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4813	2	1	1574	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4814	2	1	1575	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4815	2	1	1576	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4816	2	1	1577	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4817	2	1	1578	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4818	2	1	1579	10	2	1	9	2	5											
Vũ Khí Thần Sa-Mộc	4819	2	1	1580	10	2	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4820	2	1	1495	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4821	2	1	1496	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4822	2	1	1497	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4823	2	1	1498	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4824	2	2	1482	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4825	2	2	1486	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4826	2	1	1581	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4827	2	1	1582	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4828	2	1	1583	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4829	2	1	1584	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4830	2	1	1585	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4831	2	1	1586	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4832	2	1	1587	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4833	2	1	1588	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4834	2	1	1589	10	3	1	9	2	5											
Vũ Khí Thần Sa-Thủy	4835	2	1	1590	10	3	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4836	2	1	1499	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4837	2	1	1500	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4838	2	1	1501	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4839	2	1	1502	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4840	2	2	1483	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4841	2	2	1487	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4842	2	1	1591	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4843	2	1	1592	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4844	2	1	1593	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4845	2	1	1594	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4846	2	1	1595	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4847	2	1	1596	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4848	2	1	1597	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4849	2	1	1598	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4850	2	1	1599	10	4	1	9	2	5											
Vũ Khí Thần Sa-Hỏa	4851	2	1	1600	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4852	2	1	1503	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4853	2	1	1504	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4854	2	1	1505	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4855	2	1	1506	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4856	2	2	1484	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4857	2	2	1488	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4858	2	1	1601	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4859	2	1	1602	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4860	2	1	1603	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4861	2	1	1604	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4862	2	1	1605	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4863	2	1	1606	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4864	2	1	1607	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4865	2	1	1608	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4866	2	1	1609	10	4	1	9	2	5											
Vũ Khí Thần Sa-Thổ	4867	2	1	1610	10	4	1	9	2	5											
Bích Long Trục Lộc Dục Huyết Khôi	4868	4	9	2056	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4869	4	9	2058	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4870	4	9	2060	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4871	4	9	2062	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4872	4	9	2064	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4873	4	9	2057	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4874	4	9	2059	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4875	4	9	2061	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4876	4	9	2063	10	4	1	8	1	8											
Bích Long Trục Lộc Dục Huyết Khôi	4877	4	9	2065	10	4	1	8	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4878	4	3	1931	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4879	4	3	1933	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4880	4	3	1935	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4881	4	3	1937	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4882	4	3	1939	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4883	4	3	1932	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4884	4	3	1934	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4885	4	3	1936	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4886	4	3	1938	10	4	1	7	1	8											
Bích Long Thủy Hoàng Nghịch Thế Khải	4887	4	3	1940	10	4	1	7	1	8											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4888	4	8	2096	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4889	4	8	2098	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4890	4	8	2100	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4891	4	8	2102	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4892	4	8	2104	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4893	4	8	2097	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4894	4	8	2099	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4895	4	8	2101	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4896	4	8	2103	10	4	1	5	2	5											
Bích Long Trục Lộc Dục Huyết Triền Yêu	4897	4	8	2105	10	4	1	5	2	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4898	4	10	2076	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4899	4	10	2078	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4900	4	10	2080	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4901	4	10	2082	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4902	4	10	2084	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4903	4	10	2086	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4904	4	10	2088	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4905	4	10	2090	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4906	4	10	2092	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4907	4	10	2094	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4908	4	10	2077	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4909	4	10	2079	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4910	4	10	2081	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4911	4	10	2083	10	4	1	5	8	5											
Bích Long Thủy Hoàng Nghịch Thế Uyển	4912	4	10	2085	10	4	1	5	8	5											
