MissileId	MissileName	MoveKind	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	AnimFile1	SndFile1	AnimFile2	SndFile2	AnimFile3	SndFile3	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
696	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\xqxa.spr														255	255	255	0
697	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\yjtx.spr														255	255	255	0
698	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\zsgz.spr														255	255	255	0
699	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\qnjgt.spr														255	255	255	0
700	Logo Kiếm Thế_vn	0	0	100	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jxlogo_vn.spr														255	255	255	0
701	Thiên Hỏa Phần Hóa	0	0	10	3	0	3	1	9	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_50_tsth_d1.spr														255	255	255	0
702	Loa Hoàn Hỏa Diệm_Tử	1	1	10	1	0	1	0	0	30	16	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\maogou_c.spr				\image\effect\fightskill\kunlun\kl_90_axxf_d.spr										255	255	255	0
703	boss Thi triển trạng thái miễn dịch_Khu vực	0	1	11	7	0	7	1	9	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\other\state_boss.spr														255	255	255	0
704	Hồng Liên Bộc Viêm Đao_Đạn sát thương mặt đất	0	0	10	3	0	3	1	9	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_f.wav	\image\effect\fightskill\tianren\tr_50_tsth_d2.spr	\audio\fightskill\tianren\tr_tsth_v.wav		\audio\fightskill\tianren\tr_tsth_c.wav									255	255	255	0
705	Hồng Liên Bộc Viêm Đao_Đạn sát thương ẩn theo sau	0	0	10	3	0	3	0	1	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
706	boss Thi triển trạng thái miễn dịch	0	0	11	7	0	7	1	9	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
707	boss Lạc Anh Tân Phân	0	0	11	1	0	1	0	1	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\cuiyan\cy_30_xy_a.spr														255	255	255	0
708	boss Lạc Anh Tân Phân_Đạn sát thương	0	0	11	4	0	4	0	12	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_50_tsth_d1.spr														255	255	255	0
709	boss Khổng Tước Phệ Tâm_Mục tiêu theo sau	0	0	11	1	0	1	0	361	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
710	boss Khổng Tước Phệ Tâm_Quần thương	0	0	11	17	0	17	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudu\wu_50_wgzq_d.spr														255	255	255	0
711	boss Phong Quyển Vân Tàn_Đạn ẩn	1	0	11	1	0	1	0	21	20	36	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
712	boss Phong Quyển Vân Tàn_Đạn sát thương	0	0	11	3	0	3	0	9	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_50_tsth_d1.spr														255	255	255	0
713	boss Phong Quyển Vân Tàn_Đạn ẩn	1	0	11	1	0	1	0	13	12	36	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
714	boss Triệu Hồi Người Tuyết	0	0	11	1	0	1	0	46	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\feature\npc\passerby\passerby271\passerby271_st02.spr		\image\effect\fightskill\daliduanshi\ds_10_szdx_d.spr												255	255	255	0
715	boss Sơn Hồng Bạo Phát	0	0	11	1	0	1	0	18	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_50_bhcs_a.spr														255	255	255	0
716	boss Sơn Hồng Bạo Phát	1	0	11	1	0	1	0	9	30	25	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr														255	255	255	0
717	Mũi Tên (lam)_Địa Biểu	0	0	10	1	0	1	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\xoyo_jiantou5_a.spr														255	255	255	0
718	boss Kích Lưu_Tử	0	0	10	3	0	3	0	9	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\daliduanshi\ds_30_bmsg_b.spr		\image\effect\fightskill\emei\em_50_jyfg_d2.spr												255	255	255	0
719	boss Kích Lưu_Đạn sát thương_Phi hành	1	0	10	2	0	2	0	9	10	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\daliduanshi\ds_100_xbjj_c.spr		\image\effect\fightskill\emei\em_50_jyfg_d2.spr												255	255	255	0
720	boss Thần Nông cấp 2_Đạn ẩn	0	0	10	35	0	35	1	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\mingjiao\mj_70_qkdny_d.spr														255	255	255	0
721	boss Triệu Hồi Người Tuyết_Đóng băng	0	1	10	7	0	7	0	46	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
722	boss Quần Thể Sát Thương	0	1	10	35	0	35	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\rage_gold_c.spr														255	255	255	0
723	boss Đại Địa Mãnh Kích	0	0	10	1	0	1	0	55	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\rage_earth_a.spr														255	255	255	0
724	boss Hung Mãnh Đả Kích_Phóng đạn	0	0	10	1	0	1	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_50_lhqt_a.spr														255	255	255	0
725	boss Hung Mãnh Đả Kích_Đạn chính xác	0	0	10	1	0	1	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_70_dgxf_a.spr														255	255	255	0
726	boss Toàn Phong Trảm	3	0	10	6	0	6	0	9	162	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\kunlun\kl_10_hff_c.spr														255	255	255	0
727	boss Toàn Phong Trảm_Đạn sát thương	0	0	10	3	0	3	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_10_hff_c.spr														255	255	255	0
728	boss Gieo Rắc Độc Dịch_Đạn sát thương	0	0	11	3	0	3	0	9	90	0	0	0	1	0	0	0	0	0	0	1	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_100_mhz_b.spr								\image\effect\fightskill\tangmen\tm_30_cds_b.spr						255	255	255	0
729	boss Gieo Rắc Độc Dịch_Đạn sát thương 2	0	0	11	3	0	3	0	9	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_110_qjsg_b.spr														255	255	255	0
730	boss Vô Ảnh Độc	0	1	10	35	0	35	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																				255	255	255	0
731	boss Khống Thi Thuật_Đạn theo dõi	5	0	10	3	0	6	0	271	270	15	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\mingjiao\mj_100_hpfy_c.spr				\image\effect\fightskill\mingjiao\mj_90_lts_d.spr										255	255	255	0
732	boss Dĩ Độc Công Độc_Đạn mặt đất	0	0	10	4	0	4	0	91	90	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_110_qjsg_b.spr														255	255	255	0
733	boss Va Chạm_Đạn	0	0	10	25	0	25	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_100_cyj_d.spr														255	255	255	0
734	boss Biến Mất_Đạn	0	0	10	8	0	8	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\mingjiao\mj_90_shly_a.spr														255	255	255	0
735	boss Hỏa Diệm Sơn_Đạn	0	0	10	3	0	3	0	9	108	0	0	0	1	0	0	0	0	0	0	1	0	0	0	50	50						\image\effect\fightskill\tianren\tr_10_cyrx_a.spr								\image\effect\fightskill\tianren\tr_10_cyrx_d.spr						255	255	255	0
736	boss Thần Thánh Chi Liên_Đạn	0	0	10	1	0	1	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_50_lhqt_a.spr														255	255	255	0
737	boss Tình Yêu Tự Nhiên	1	0	10	2	0	2	0	19	18	36	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50								\image\effect\fightskill\cuiyan\cy_10_fhxy_a.spr												255	255	255	0
738	boss Đạn Trọng Lực	0	0	10	1	0	1	0	33	32	0	0	0	1	0	0	0	0	1	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_3.spr		\image\effect\fightskill\wudu\wu_50_wgzq_a.spr												255	255	255	0
739	boss Xoáy Nước Trọng Lực	0	0	10	9	0	9	0	36	181	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_4.spr														255	255	255	0
740	boss Trọng Lực Đả Kích	0	0	10	1	0	1	0	55	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_10_tzly_a.spr														255	255	255	0
741	boss Trọng Lực Đả Kích_Đạn sát thương	0	0	10	1	0	1	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_50_klyh_d.spr														255	255	255	0
742	boss Hấp Thụ Trọng Lực	0	0	10	32	0	32	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
743	boss Đạn Trọng Lực_Sát thương	0	0	10	9	0	9	0	4	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	50	50																				255	255	255	0
744	boss Thi Triển Trọng Lực	0	0	10	15	0	15	0	10	9	0	0	0	1	0	0	0	0	1	0	0	0	0	0	50	50						\image\effect\fightskill\wudang\wd_10_jfjt_d.spr														255	255	255	0
745	boss Rút Thể Lực	0	0	10	20	0	20	0	18	10800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
746	boss Khô Héo	0	0	10	50	0	50	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\mingjiao\mj_10_kts_a.spr														255	255	255	0
747	boss Chim Sa Cá Lặn	0	1	10	5	0	5	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
748	boss Thần Nông cấp 3	0	0	10	25	0	25	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\mingjiao\mj_30_mqpz_a.spr														255	255	255	0
749	boss Thần Nông cấp 1	0	0	10	5	0	5	0	9	180	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\mingjiao\mj_10_kts_a.spr				\image\effect\fightskill\wudu\wu_110_zhqm_d.spr										255	255	255	0
750	boss Thần Nông cấp 1_Đạn sát thương	0	0	10	6	0	6	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
751	boss Toàn Phong Trảm_Đạn sát thương	1	0	10	3	0	3	0	19	18	36	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_10_hff_c.spr														255	255	255	0
752	Thiên Tiên Vũ Tuyết	1	1	10	26	0	26	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\tianxianwuxue_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
753	Liệt Địa Trảm_Đạn ẩn	0	0	11	2	0	2	0	11	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
754	boss Nguyện Quân Đa Thái Hiệt_Tử	0	1	10	3	0	3	1	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_10_jrss_a.spr														255	255	255	0
755	boss Từ Hàng Phổ Độ_Đạn theo sau	0	1	10	1	0	1	0	0	10800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
756	boss Từ Hàng Phổ Độ_Đạn hiệu quả	0	1	10	10	0	10	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0										\image\effect\fightskill\emei\em_30_chpd_c.spr	\audio\fightskill\emei\em_chpd_c.wav									255	255	255	0
757	boss Diệu Sát Diện Rộng	0	1	10	17	0	17	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_10_klzd_c.spr														255	255	255	0
758	boss Xuân Lai Phát Kỷ Chi	0	1	10	6	0	6	1	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_90_xyz_a.spr														255	255	255	0
759	boss Thử Vật Tối Tương Tư_Đạn diện rộng	0	1	10	11	0	11	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudu\wu_90_yfsg_a.spr														255	255	255	0
760	boss Hoa Nhường Nguyệt Thẹn_Kéo lại	0	1	10	35	0	35	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_50_klyh_a.spr														255	255	255	0
761	boss Hoa Nhường Nguyệt Thẹn_Choáng	0	1	10	9	0	9	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
762	boss Hoa Nhường Nguyệt Thẹn_Sát thương	0	1	10	9	0	9	0	9	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_110_fhwj_b.spr														255	255	255	0
763	boss Phù Vân Thoái Tán	1	1	10	4	0	4	0	9	36	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_110_smmf_d.spr														255	255	255	0
764	Tứ Tán Nhân Thập Tự_Tử	0	0	10	1	1	1	0	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_10_cyr_c.spr														255	255	255	0
765	Nha Nha Tất Sát	0	0	10	25	0	25	0	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianwang\tw_10_xyj_d.spr														255	255	255	0
766	Sát thương diện rộng	0	0	10	1	0	1	1	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
767	Trọng Lực Đả Kích_Sát thương tầng 2	1	0	10	3	0	3	1	1	9	45	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_10_ymtb_c.spr														255	255	255	0
768	Đốt	0	0	10	3	0	3	1	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\xoyo_jiantou1.spr														255	255	255	0
769	Sát thương diện rộng	0	0	10	5	0	5	1	9	90	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_90_yfsg_a.spr														255	255	255	0
770	Mũi Tên (lục)_Địa Biểu	0	0	10	1	0	1	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\xoyo_jiantou4_b.spr														255	255	255	0
771	Đốt_Nổ	1	0	10	3	0	3	1	4	9	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_50_klyh_c.spr														255	255	255	0
772	boss Hỏa Phiến	0	0	11	4	0	4	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_50_tsth_d1.spr														255	255	255	0
773	boss Hỏa Phiến_Tử	1	0	11	1	0	1	0	14	13	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
774	Sơn Hồng 2_Đạn sát thương mặt đất	1	0	10	3	0	3	1	6	26	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr														255	255	255	0
775	Sơn Hồng 2_Đạn sát thương tròn	1	0	10	3	0	3	1	9	19	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_50_sxtg_c.spr														255	255	255	0
776	Vùng Thần Thánh (Đặc hiệu)	0	0	11	0	0	0	0	541	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianwang\tw_120_hxwj_c.spr														255	255	255	0
777	Vùng Thần Thánh_Tử (Đặc hiệu)	0	0	11	0	0	0	0	541	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\feature\npc\enemy\enemy034\enemy034_st02.spr														255	255	255	0
778	Vùng Chung Kết	0	0	11	15	0	15	1	18	2160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianwang\tw_120_hxwj_c.spr														255	255	255	0
779	Vô Ngấn	1	0	10	1	0	1	1	6	5	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_110_jyfg_c2.spr														255	255	255	0
780	Trạng thái Vô Ngấn	0	0	10	2	0	2	1	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\xoyo_jiantou1_big.spr														255	255	255	0
781	Vô Ảnh	1	0	10	3	0	3	1	37	36	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
782	Vô Ảnh Hỏa Tường	0	0	10	3	0	3	1	55	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_90_seqx_a.spr														255	255	255	0
783	Vô Ảnh Hỏa Tường_Sát thương	0	0	10	3	0	3	1	181	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_30_xy_b.spr														255	255	255	0
784	Vô Thương	0	0	10	1	0	1	1	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
785	Tứ Tán Nhân Thập Tự_Xoay tròn	3	0	10	0	0	0	0	0	72	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
786	Vô Tung_Sát thương	0	0	10	1	0	1	1	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_10_fhxy_d.spr														255	255	255	0
787	Trùng Kiếm Khai Thiên	1	0	10	3	0	3	1	10	41	10	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\shaolin\sl_10_fmdf_c.spr		\image\effect\fightskill\shaolin\sl_10_fmdf_d.spr												255	255	255	0
788	Trùng Kiếm Khai Thiên_Tử	0	0	10	6	0	6	1	9	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_90_xfslj_d.spr														255	255	255	0
789	Kỹ năng Bách Thảo	0	1	10	5	0	5	0	46	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_7.spr														255	255	255	0
790	Hắc Động_Đạn sát thương	1	0	11	4	0	4	0	91	90	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
791	Liệt Địa Trảm_Đạn	0	0	11	7	0	7	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\mingjiao\mj_10_kts_a.spr														255	255	255	0
792	Thiên Địa Vô Cực	0	0	11	3	0	3	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudang\wd_120_wjgz_b.spr														255	255	255	0
793	Tử Vong Nhất Chỉ	0	0	11	1	0	1	0	145	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\xoyo_jiantou3.spr														255	255	255	0
794	Tử Vong Nhất Chỉ_Nổ	0	0	11	5	0	5	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\shaolin\sl_10_lhq_d.spr														255	255	255	0
795	boss Lan Lộ Trùng_Đặc hiệu	3	0	270	1	1	1	0	541	540	270	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	15	60	4			\image\effect\fightskill\wudang\wd_10_jfjt_c.spr														255	255	255	0
796	boss Lan Lộ Trùng_Tử (Đặc hiệu)	3	0	10	1	1	1	0	541	540	1	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
797	boss Lan Lộ Trùng_Tử Tử (Đặc hiệu)	0	0	10	3	0	3	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudang\wd_50_wwwj_c.spr														255	255	255	0
798	Lan Vũ Phi Phi	0	0	10	50	0	50	0	18	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
799	buff có ích	0	0	10	3	0	3	0	541	540	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\npc_aura_l.spr														255	255	255	0
800	buff có hại	0	0	10	3	0	3	0	541	540	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_8.spr														255	255	255	0
801	Pháo hoa VN_bnbl	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\bnbl.spr														255	255	255	0
802	Pháo hoa VN_cygj	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\cygj.spr														255	255	255	0
803	Pháo hoa VN_frdh	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\frdh.spr														255	255	255	0
804	Pháo hoa VN_gxfc	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\gxfc.spr														255	255	255	0
805	Pháo hoa VN_qccz	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\qccz.spr														255	255	255	0
806	Pháo hoa VN_sbns	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\sbns.spr														255	255	255	0
807	Pháo hoa VN_wsry	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\wsry.spr														255	255	255	0
808	Pháo hoa VN_xfak	0	0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\public\fireworks\vn\xfak.spr														255	255	255	0
809	Tiếu Khán Phong Vân	1	1	10	1	0	1	0	0	160	6	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_50_sxtg_c.spr														255	255	255	0
810	Động Nội Lực-Thể Lực	0	1	11	7	0	7	1	9	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\junying__BOSS_1.spr														255	255	255	0
811	Xuân_lục	0	1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_5.spr														255	255	255	0
812	Hạ_vàng	0	1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_6.spr														255	255	255	0
813	Thu_trắng	0	1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_7.spr														255	255	255	0
814	Đông_lam	0	1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_8.spr														255	255	255	0
815	Mũi Tên (vàng)_Đỉnh đầu	0	0	10	1	0	1	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\xoyo_jiantou1.spr														255	255	255	0
816	Mũi Tên (vàng)_Địa Biểu	0	0	10	1	0	1	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\xoyo_jiantou1_b.spr														255	255	255	0
817	Động Sinh Lực	0	1	11	7	0	7	1	5401	5400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
818	Mũi Tên (lam)_Đỉnh đầu	0	0	10	1	0	1	0	0	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\xoyo_jiantou5_big.spr														255	255	255	0
819	npc Tấn công khí xuyên tầm vừa (Kim)	1	1	10	1	0	1	0	0	17	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\npc_l_range_gold_c.spr				\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
820	npc Tấn công khí xuyên tầm vừa (Mộc)	1	1	10	1	0	1	0	0	17	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\npc_l_range_wood_c.spr				\image\effect\fightskill\npc\npc_l_range_wood_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
821	npc Tấn công khí xuyên tầm vừa (Thủy)	1	1	10	1	0	1	0	0	17	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\npc_l_range_water_c.spr				\image\effect\fightskill\npc\npc_l_range_water_d.spr	\audio\fightskill\emei\cy_fjcx_c.wav									255	255	255	0
